psnr,ssim,subject
35.68817947031354,0.9904464631212847,CINE_Twix_RT_CINE_twix_Native_meas_MID00097_FID45809_cineRT_sax_F21_12sh12ph_bw2Gp0
21.34823272020911,0.9444867506040738,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00109_FID45821_C_cineSeg_sax_F4_bw2Gp0
25.845285128894293,0.9645012769242868,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00110_FID45822_C_cineSeg_sax_F6_bw2Gp0
21.16412987178432,0.9339798240496938,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00111_FID45823_C_cineSeg_sax_F10_bw2Gp0
20.548463999520703,0.9211881118455646,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00112_FID45824_C_cineSeg_sax_F13_bw2Gp0
25.91625761653963,0.9598183803583492,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00113_FID45825_C_cineSeg_sax_F17_bw2Gp0
24.878112724606673,0.9458832020979826,CINE_Twix_SEG_CINE_twix_Contrast_meas_MID00114_FID45826_C_cineSeg_sax_F21_bw2Gp0
22.200569990338682,0.9409026536824093,CINE_Twix_SEG_CINE_twix_Native_meas_MID00081_FID45793_cineSeg_sax_F4_bw2Gp0
22.943065348524463,0.9472890311190503,CINE_Twix_SEG_CINE_twix_Native_meas_MID00084_FID45796_cineSeg_sax_F6_bw2Gp0
24.091905017205548,0.9548878853664263,CINE_Twix_SEG_CINE_twix_Native_meas_MID00086_FID45798_cineSeg_sax_F10_bw2Gp0
28.71904339109259,0.9738792235157023,CINE_Twix_SEG_CINE_twix_Native_meas_MID00087_FID45799_cineSeg_sax_F13_bw2Gp0
24.417812225163985,0.9473170468293944,CINE_Twix_SEG_CINE_twix_Native_meas_MID00088_FID45800_cineSeg_sax_F17_bw2Gp0
25.76507446933011,0.947086201626798,CINE_Twix_SEG_CINE_twix_Native_meas_MID00091_FID45803_cineSeg_sax_F21_bw2Gp0
23.485248213559345,0.9373550724917752,CMR2025_fardad_processed_v73_VA0004_meas_MID00096_FID23110_cine_GRE_SA_retro_FA4
28.546203371719418,0.9591035754104802,CMR2025_fardad_processed_v73_VA0004_meas_MID00097_FID23111_cine_GRE_SA_retro_FA7
23.764775988155254,0.9323426056842042,CMR2025_fardad_processed_v73_VA0004_meas_MID00098_FID23112_cine_GRE_SA_retro_FA12
24.89222957310705,0.9469311128997279,CMR2025_fardad_processed_v73_VA0004_meas_MID00137_FID23151_cine_GRE_SA_retro_FA4_post
19.743204428308456,0.9142837094262906,CMR2025_fardad_processed_v73_VA0004_meas_MID00138_FID23152_cine_GRE_SA_retro_FA7_post
32.539201586399585,0.9847462551227847,CMR2025_fardad_processed_v73_VA0004_meas_MID00139_FID23153_cine_GRE_SA_retro_FA12_post
19.86588022482591,0.9034910781424875,CMR2025_fardad_processed_v73_VA0004_meas_MID00142_FID23156_cine_GRE_SA_retro_FA7_post_rpt
27.222678172872094,0.9688577057147614,RT_CINE_twix_Contrast_Contrast_different_num_cardphases_meas_MID00118_FID45830_C_cineRT_sax_F13_12sh12ph_bw2Gp0
21.988949297500504,0.9447943049409202,RT_CINE_twix_Contrast_Contrast_different_num_cardphases_meas_MID00120_FID45832_C_cineRT_sax_F13_12sh12ph_bw2Gp0_12phases
27.14382868883744,0.9658163253528607,RT_CINE_twix_Contrast_Contrast_different_num_cardphases_meas_MID00121_FID45833_C_cineRT_sax_F17_12sh12ph_bw2Gp0
23.441606933124582,0.9518016386463816,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00309_FID54581_C_cineSeg_sax_F4_bw2Gp0
26.013250375886276,0.9646598920781526,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00310_FID54582_C_cineSeg_sax_F6_bw2Gp0
25.381575502184464,0.9578142304857462,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00311_FID54583_C_cineSeg_sax_F10_bw2Gp0
21.920251982325638,0.9428930713386452,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00312_FID54584_C_cineSeg_sax_F4_bw2Gp0_R
23.301905188346375,0.9455213974032075,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00313_FID54585_C_cineSeg_sax_F6_bw2Gp0_R
21.9662334850113,0.9408555890216302,Twix_Cine_seg_Sax_mid_C_Seg_cine_sax_meas_MID00314_FID54586_C_cineSeg_sax_F10_bw2Gp0_R
24.30924688400846,0.9430244852546372,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00278_FID54550_cineSeg_sax_F4_bw2Gp0
25.89350590222757,0.958674560696003,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00279_FID54551_cineSeg_sax_F6_bw2Gp0
35.585129426418916,0.9914682874689702,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00280_FID54552_cineSeg_sax_F10_bw2Gp0
22.904224091546272,0.9438922652463994,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00281_FID54553_cineSeg_sax_F4_bw2Gp0_R
22.807985363128285,0.9389947439803786,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00282_FID54554_cineSeg_sax_F6_bw2Gp0_R
36.00206276141301,0.9933906033889865,Twix_Cine_seg_Sax_mid_Seg_cine_sax_meas_MID00283_FID54555_cineSeg_sax_F10_bw2Gp0_R
