psnr,ssim,subject
38.13914764558281,0.9814528360512729,Center006_Siemens_30T_Prisma_P014_flow2d
43.059478789974364,0.9921747401967912,Center006_Siemens_30T_Prisma_P014_lge_sax
47.34019217769454,0.9949496761282519,Center006_Siemens_30T_Prisma_P017_T1map
47.09992270537949,0.9949355644973745,Center006_Siemens_30T_Prisma_P017_blackblood
38.251868740530014,0.9861962264512223,Center006_Siemens_30T_Prisma_P017_cine_sax
43.60632361596856,0.9924406882863146,Center006_Siemens_30T_Prisma_P017_lge_sax
38.85155572801093,0.9869190333312858,Center006_Siemens_30T_Prisma_P019_T1map
29.118186134630374,0.964419787183234,Center006_Siemens_30T_Prisma_P019_T2map
42.13071674894707,0.9886880562760015,Center006_Siemens_30T_Prisma_P019_cine_lax
39.42147687014084,0.9934534503582553,Center006_Siemens_30T_Prisma_P021_cine_sax
49.038984362359315,0.9970871369425482,Center006_Siemens_30T_Prisma_P021_lge_sax
31.266345022194027,0.9803793882816714,Center006_Siemens_30T_Prisma_P022_T2map
43.04143948268572,0.9975597019650478,Center006_Siemens_30T_Prisma_P022_cine_sax
28.444439851844447,0.9710972472075218,Center006_Siemens_30T_Prisma_P024_T2map
37.72242631149616,0.9764786407642964,Center006_Siemens_30T_Prisma_P028_cine_lax
40.308226797827466,0.9833806098194497,Center006_Siemens_30T_Prisma_P028_lge_sax
40.003296725879714,0.9946134937094777,Center006_Siemens_30T_Prisma_P029_T1map
45.55293506914395,0.996614939180298,Center006_Siemens_30T_Prisma_P030_cine_sax
48.327328553015406,0.9956068427704784,Center006_Siemens_30T_Prisma_P031_cine_sax
40.72936855694609,0.9904158162415575,Center006_Siemens_30T_Prisma_P032_flow2d
42.48328111889313,0.9907032188695932,Center006_Siemens_30T_Prisma_P032_lge_sax
37.13482545462052,0.9901937049356878,Center006_Siemens_30T_Prisma_P033_T2map
37.587721962069836,0.9920360754814507,Center006_Siemens_30T_Prisma_P034_T2map
43.89680417329905,0.9916295095510388,Center006_Siemens_30T_Prisma_P034_flow2d
43.112469839913366,0.9939458126553392,Center006_Siemens_30T_Prisma_P035_cine_sax
42.582347876899675,0.9912358277684405,Center006_Siemens_30T_Prisma_P036_T1map
42.42571199745763,0.9917488674091853,Center006_Siemens_30T_Prisma_P036_T2map
38.51849153549853,0.9835468818232789,Center006_Siemens_30T_Prisma_P037_cine_rvot
40.30294130858434,0.9846853521648299,Center006_Siemens_30T_Prisma_P037_flow2d
38.735363607535994,0.9878853626355762,Center006_Siemens_30T_Prisma_P038_T2map
50.0842843384083,0.9962961892643111,Center006_Siemens_30T_Prisma_P039_cine_lax
38.39220183992556,0.9906345149956722,Center006_UIH_30T_umr790_P001_cine_lax_3ch
40.657068790048825,0.9944378108049673,Center006_UIH_30T_umr790_P001_cine_sax
34.37186176604735,0.9759629641701633,Center006_UIH_30T_umr790_P001_lge_lax_2ch
38.54742595600717,0.9815731277312837,Center006_UIH_30T_umr790_P002_cine_lax_4ch
38.79630361468484,0.9821831436359973,Center006_UIH_30T_umr790_P002_cine_rvot
35.187948382378764,0.9639208120228693,Center006_UIH_30T_umr790_P002_lge_lax_2ch
40.31547426729152,0.9811898085641165,Center006_UIH_30T_umr790_P002_lge_lax_3ch
42.34737375549633,0.9905810773788132,Center006_UIH_30T_umr790_P003_cine_lax_3ch
35.931624430628545,0.9582296410037197,Center006_UIH_30T_umr790_P003_lge_lax_4ch
44.0038130029691,0.995121346428537,Center006_UIH_30T_umr790_P004_cine_lax_2ch
46.477459390069406,0.9980112195764087,Center006_UIH_30T_umr790_P009_T1map
46.36453314569959,0.9952501140028646,Center006_UIH_30T_umr790_P010_cine_lax_4ch
39.79689997627275,0.9862945116960562,Center006_UIH_30T_umr790_P011_T2map
44.15691699583159,0.9967386167813549,Center006_UIH_30T_umr790_P011_cine_lax_2ch
39.03907459246448,0.9904993430906003,Center007_Siemens_15T_Sola_P001_cine_sax
40.64020180804372,0.9920475335184875,Center007_Siemens_15T_Sola_P003_cine_lax_4ch
46.669674354589,0.9971370640036056,Center007_Siemens_15T_Sola_P003_cine_sax
44.97627719912316,0.9962650824893262,Center007_Siemens_15T_Sola_P005_cine_lax_2ch
40.25579978619009,0.9902665049368929,Center007_Siemens_15T_Sola_P005_cine_sax
39.53013141821373,0.9893619941399839,Center007_Siemens_15T_Sola_P006_cine_sax
40.5454774738678,0.995319571341934,Center007_Siemens_15T_Sola_P007_cine_sax
37.14377575168693,0.9770875693892758,Center007_Siemens_15T_Sola_P009_cine_lax_4ch
40.9774497418883,0.9942942234960762,Center007_Siemens_15T_Sola_P009_cine_sax
38.272759767223484,0.9886077314530071,Center007_Siemens_15T_Sola_P015_cine_lax_4ch
41.57766268038033,0.9944195601885107,Center007_Siemens_15T_Sola_P018_cine_lax_3ch
46.125494898142186,0.9980798229525846,Center007_Siemens_30T_Prisma_P004_cine_sax
40.00647438106874,0.9891688547570249,Center007_Siemens_30T_Prisma_P010_cine_lax_3ch
49.40716129962905,0.9970541296971952,Center007_Siemens_30T_Prisma_P014_cine_lax_4ch
37.56418170736686,0.989073466072055,Center007_Siemens_30T_Prisma_P015_cine_lax_2ch
44.89068965296101,0.995800999283691,Center007_Siemens_30T_Prisma_P016_cine_sax
39.49508297210594,0.9880696676038919,Center007_Siemens_30T_Prisma_P017_cine_lax_4ch
